no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20871487;ACTIVO;20859695;
20871488;ACTIVO;20859695;20871489
20871488;ACTIVO;20859695;20871490
20871488;ACTIVO;20859695;20871491
20871488;ACTIVO;20859695;20871492
20871488;ACTIVO;20859695;20871493
20871488;ACTIVO;20859695;20871494
20871488;ACTIVO;20859695;20871495
20871488;ACTIVO;20859695;20871496
20871488;ACTIVO;20859695;20871497
20871488;ACTIVO;20859695;20871498
20871488;ACTIVO;20859695;20871499
20871488;ACTIVO;20859695;20871500
20871488;ACTIVO;20859695;20871501
20871488;ACTIVO;20859695;20871502
20871488;ACTIVO;20859695;20871503
20871488;ACTIVO;20859695;20871504
20871488;ACTIVO;20859695;20871505
20871488;ACTIVO;20859695;20871506
20871488;ACTIVO;20859695;20871507
20871488;ACTIVO;20859695;20871508
20871488;ACTIVO;20859695;20871509
20871488;ACTIVO;20859695;20871510
20871488;ACTIVO;20859695;20871511
20871488;ACTIVO;20859695;20871512
20871488;ACTIVO;20859695;20871513
20871488;ACTIVO;20859695;20871514
20871488;ACTIVO;20859695;20871515
20871488;ACTIVO;20859695;20871516
20871488;ACTIVO;20859695;20871517
20871488;ACTIVO;20859695;20871518
20871488;ACTIVO;20859695;20871519
20871488;ACTIVO;20859695;20871520
20871488;ACTIVO;20859695;20871521
20871488;ACTIVO;20859695;20871522
20871488;ACTIVO;20859695;20871523
20871488;ACTIVO;20859695;20871524
20871488;ACTIVO;20859695;20871525
20871488;ACTIVO;20859695;20871526
20871488;ACTIVO;20859695;20871527
20871488;ACTIVO;20859695;20871528
20871488;ACTIVO;20859695;20871529
20871488;ACTIVO;20859695;20871530
20871488;ACTIVO;20859695;20871531
20871488;ACTIVO;20859695;20871532
20871488;ACTIVO;20859695;20871533
20871488;ACTIVO;20859695;20871534
20871488;ACTIVO;20859695;20871535
20871488;ACTIVO;20859695;20871536
20871488;ACTIVO;20859695;20871537
20871488;ACTIVO;20859695;20871538
20871488;ACTIVO;20859695;20871539
20871488;ACTIVO;20859695;20871540
20871488;ACTIVO;20859695;20871541
20871488;ACTIVO;20859695;20871542
20871488;ACTIVO;20859695;20871543
20871488;ACTIVO;20859695;20871544
20871488;ACTIVO;20859695;20871545
20871488;ACTIVO;20859695;20871546
20871488;ACTIVO;20859695;20871547
20873223;ACTIVO;20460900;
20873224;ACTIVO;20460900;
20873242;ACTIVO;20798861;
20873243;ACTIVO;20798861;
20873249;ACTIVO;20424708;
20873250;ACTIVO;20424708;
20873254;ACTIVO;20725308;
20873255;ACTIVO;20725308;
20873422;ACTIVO;1198247;
20873423;ACTIVO;1198247;
20876668;ACTIVO;20749252;
20876669;ACTIVO;20749252;
20876670;ACTIVO;20749252;
20877960;ACTIVO;20877953;20901607
20877960;ACTIVO;20877953;20901608
20877960;ACTIVO;20877953;20901609
20877960;ACTIVO;20877953;20901610
20877960;ACTIVO;20877953;20901611
20877960;ACTIVO;20877953;20901612
20878183;ACTIVO;20368072;
20878184;ACTIVO;20368072;
20878185;ACTIVO;20368072;
20878186;ACTIVO;20368072;
20879765;ACTIVO;20523121;
20879766;ACTIVO;20523121;
20885407;ACTIVO;857947;
20885408;ACTIVO;857947;
20887871;ACTIVO;20352988;
20887872;ACTIVO;20352988;
20889097;ACTIVO;20365173, 20365174, 20365175, 20365176, 20365177, 20365178, 20365179, 20365180, 20365181, 20365182;20889099
20889097;ACTIVO;20365173, 20365174, 20365175, 20365176, 20365177, 20365178, 20365179, 20365180, 20365181, 20365182;20889100
20889097;ACTIVO;20365173, 20365174, 20365175, 20365176, 20365177, 20365178, 20365179, 20365180, 20365181, 20365182;20889101
20889097;ACTIVO;20365173, 20365174, 20365175, 20365176, 20365177, 20365178, 20365179, 20365180, 20365181, 20365182;20889102
20890945;ACTIVO;20202085;
20890946;ACTIVO;20202085;
20890947;ACTIVO;20202085;
20890948;ACTIVO;20202085;
20891496;ACTIVO;851897;
20891497;ACTIVO;851897;
20891498;ACTIVO;851897;
20891499;ACTIVO;851897;
20891500;ACTIVO;851897;
20891501;ACTIVO;851897;
20891966;ACTIVO;20029428, 20029429;20891967
20891966;ACTIVO;20029428, 20029429;20891968
20891966;ACTIVO;20029428, 20029429;20891969
20891966;ACTIVO;20029428, 20029429;20891970
20891966;ACTIVO;20029428, 20029429;20891971
20891966;ACTIVO;20029428, 20029429;20891972
20891966;ACTIVO;20029428, 20029429;20891973
20891966;ACTIVO;20029428, 20029429;20891974
20891966;ACTIVO;20029428, 20029429;20891975
20891966;ACTIVO;20029428, 20029429;20891976
20891966;ACTIVO;20029428, 20029429;20891977
20891966;ACTIVO;20029428, 20029429;20891978
20892177;ACTIVO;20534457;
20892178;ACTIVO;20534457;20956625
20892178;ACTIVO;20534457;20956626
20892178;ACTIVO;20534457;20956627
20892178;ACTIVO;20534457;20956628
20892178;ACTIVO;20534457;20956629
20892178;ACTIVO;20534457;20956630
20892178;ACTIVO;20534457;20956631
20892178;ACTIVO;20534457;20956632
20892380;ACTIVO;20797066;
20892381;ACTIVO;20797066;
20892382;ACTIVO;20797066;
20892383;ACTIVO;20797066;
20892384;ACTIVO;20797066;
20892457;ACTIVO;20229744;
20892458;ACTIVO;20229744;
20892459;ACTIVO;20229744;
20892460;ACTIVO;20229744;
20892461;ACTIVO;20229744;
20892462;ACTIVO;20229744;
20892463;ACTIVO;20229744;
20892464;ACTIVO;20229744;
20892465;ACTIVO;20229744;
20892466;ACTIVO;20229744;
20892467;ACTIVO;20229744;
20892468;ACTIVO;20229744;
20892469;ACTIVO;20229744;
20892470;ACTIVO;20229744;
20892471;ACTIVO;20229744;
20892472;ACTIVO;20229744;
20892473;ACTIVO;20229744;
20892474;ACTIVO;20229744;
20892475;ACTIVO;20229744;
20892476;ACTIVO;20229744;
20892477;ACTIVO;20229744;
20892478;ACTIVO;20229744;
20892479;ACTIVO;20229744;
20892480;ACTIVO;20229744;
20892481;ACTIVO;20229744;
20892482;ACTIVO;20229744;
20892483;ACTIVO;20229744;
20892484;ACTIVO;20229744;
20892485;ACTIVO;20229744;
20892486;ACTIVO;20229744;
20892487;ACTIVO;20229744;
20892488;ACTIVO;20229744;
20892489;ACTIVO;20229744;
20892490;ACTIVO;20229744;
20892491;ACTIVO;20229744;
20892492;ACTIVO;20229744;
20892493;ACTIVO;20229744;
20892494;ACTIVO;20229744;
20892495;ACTIVO;20229744;
20892496;ACTIVO;20229744;
20892497;ACTIVO;20229744;
20892498;ACTIVO;20229744;
20892499;ACTIVO;20229744;
20892500;ACTIVO;20229744;
20892501;ACTIVO;20229744;
20892502;ACTIVO;20229744;
20892503;ACTIVO;20229744;
20892504;ACTIVO;20229744;
20892505;ACTIVO;20229744;
20892506;ACTIVO;20229744;
20892507;ACTIVO;20229744;
20892508;ACTIVO;20229744;
20892509;ACTIVO;20229744;
20892510;ACTIVO;20229744;
20892511;ACTIVO;20229744;
20892512;ACTIVO;20229744;
20892513;ACTIVO;20229744;
20892514;ACTIVO;20229744;
20892515;ACTIVO;20229744;
20892516;ACTIVO;20229744;
20892517;ACTIVO;20229744;
20892518;ACTIVO;20229744;
20892519;ACTIVO;20229744;
20892520;ACTIVO;20229744;
20892521;ACTIVO;20229744;
20892522;ACTIVO;20229744;
20892523;ACTIVO;20229744;
20892524;ACTIVO;20229744;
20892525;ACTIVO;20229744;
20892526;ACTIVO;20229744;
20892527;ACTIVO;20229744;
20892528;ACTIVO;20229744;
20892529;ACTIVO;20229744;
20892530;ACTIVO;20229744;
20892531;ACTIVO;20229744;
20892532;ACTIVO;20229744;
20892533;ACTIVO;20229744;
20892534;ACTIVO;20229744;
20892535;ACTIVO;20229744;
20892536;ACTIVO;20229744;
20892537;ACTIVO;20229744;
20892538;ACTIVO;20229744;
20892539;ACTIVO;20229744;
20892540;ACTIVO;20229744;
20892541;ACTIVO;20229744;
20892542;ACTIVO;20229744;
20892543;ACTIVO;20229744;
20892544;ACTIVO;20229744;
20892545;ACTIVO;20229744;
20892546;ACTIVO;20229744;
20892547;ACTIVO;20229744;
20892548;ACTIVO;20229744;
20892549;ACTIVO;20229744;
20892550;ACTIVO;20229744;
20892551;ACTIVO;20229744;
20892552;ACTIVO;20229744;
20892553;ACTIVO;20229744;
20892554;ACTIVO;20229744;
20892555;ACTIVO;20229744;
20892556;ACTIVO;20229744;
20892557;ACTIVO;20229744;
20892558;ACTIVO;20229744;
20892559;ACTIVO;20229744;
20892560;ACTIVO;20229744;
20892561;ACTIVO;20229744;
20892562;ACTIVO;20229744;
20892563;ACTIVO;20229744;
20892564;ACTIVO;20229744;
20892565;ACTIVO;20229744;
20892566;ACTIVO;20229744;
20892567;ACTIVO;20229744;
20892568;ACTIVO;20229744;
20892569;ACTIVO;20229744;
20892570;ACTIVO;20229744;
20892571;ACTIVO;20229744;
20892572;ACTIVO;20229744;
20892573;ACTIVO;20229744;
20894676;ACTIVO;20894675;
20894677;ACTIVO;20894675;
20894678;ACTIVO;20894675;
20895358;ACTIVO;20681520;
20895359;ACTIVO;20681520;
20895648;ACTIVO;20523122;
20895649;ACTIVO;20523122;20895650
20895649;ACTIVO;20523122;20895651
20895768;ACTIVO;20299834;20915275
20895768;ACTIVO;20299834;20915276
20895768;ACTIVO;20299834;20915277
20895768;ACTIVO;20299834;20915278
20895768;ACTIVO;20299834;20915279
20895768;ACTIVO;20299834;20915280
20895768;ACTIVO;20299834;20915281
20895768;ACTIVO;20299834;20915282
20895768;ACTIVO;20299834;20915283
20895768;ACTIVO;20299834;20915284
20895768;ACTIVO;20299834;20915285
20895768;ACTIVO;20299834;20915286
20895768;ACTIVO;20299834;20915287
20895768;ACTIVO;20299834;20915288
20895769;ACTIVO;20299834;
20895770;ACTIVO;20299834;
20895836;ACTIVO;20722826;
20895837;ACTIVO;20722826;
20895859;ACTIVO;20034919;
20895860;ACTIVO;20034919;
20895861;ACTIVO;20034919;
20895862;ACTIVO;20034919;
20895863;ACTIVO;20034919;
20895864;ACTIVO;20034919;
20895865;ACTIVO;20034919;
20895866;ACTIVO;20034919;
20895867;ACTIVO;20034919;
20895868;ACTIVO;20034919;
20895869;ACTIVO;20034919;
20895870;ACTIVO;20034919;
20895871;ACTIVO;20034919;
20896196;CERRADO;20083558, 20215528;20923629
20896196;CERRADO;20083558, 20215528;20923630
20896196;CERRADO;20083558, 20215528;20923631
20896984;ACTIVO;20813664;
20896985;ACTIVO;20813664;
20896986;ACTIVO;20813664;
20897029;ACTIVO;20816657;
20897030;ACTIVO;20816657;
20897060;CERRADO;20721805;
20897061;CERRADO;20721805;
20897062;CERRADO;20721805;
20897063;CERRADO;20721805;
20897100;ACTIVO;306164, 946177;
20897417;ACTIVO;20718740;
20897418;ACTIVO;20718740;
20898637;ACTIVO;20801377;
20898638;ACTIVO;20801377;
20898852;ACTIVO;872755;20939273
20898852;ACTIVO;872755;20939274
20898852;ACTIVO;872755;20939275
20898852;ACTIVO;872755;20939276
20898853;ACTIVO;872755;
20898854;ACTIVO;872755;
20898855;ACTIVO;872755;
20898877;ACTIVO;20076695;
20898878;ACTIVO;20076695;
20899178;ACTIVO;20642954;
20899179;ACTIVO;20642954;
20899180;ACTIVO;20642954;
20899181;ACTIVO;20642954;
20899182;ACTIVO;20642954;
20899183;ACTIVO;20642954;
20899184;ACTIVO;20806203;
20899185;ACTIVO;20806203;
20899209;ACTIVO;20842641;
20899225;ACTIVO;20842641;
20899235;ACTIVO;20842641;
20899801;ACTIVO;85488, 561727;20899802
20899801;ACTIVO;85488, 561727;20899803
20899801;ACTIVO;85488, 561727;20899804
20899801;ACTIVO;85488, 561727;20899805
20899801;ACTIVO;85488, 561727;20899806
20899801;ACTIVO;85488, 561727;20899807
20899801;ACTIVO;85488, 561727;20899808
20899801;ACTIVO;85488, 561727;20899809
20899801;ACTIVO;85488, 561727;20899810
20899801;ACTIVO;85488, 561727;20899811
20899801;ACTIVO;85488, 561727;20899812
20899801;ACTIVO;85488, 561727;20899813
20899801;ACTIVO;85488, 561727;20899814
20899801;ACTIVO;85488, 561727;20899815
20899801;ACTIVO;85488, 561727;20899816
20899801;ACTIVO;85488, 561727;20899817
20899801;ACTIVO;85488, 561727;20899818
20899801;ACTIVO;85488, 561727;20899819
20899801;ACTIVO;85488, 561727;20899820
20899801;ACTIVO;85488, 561727;20899821
20899801;ACTIVO;85488, 561727;20899822
20899908;ACTIVO;20662139;
20899909;ACTIVO;20662139;
20900231;ACTIVO;20764363;
20900232;ACTIVO;20764363;
20900233;ACTIVO;20764363;
20900234;ACTIVO;20764363;
20900235;ACTIVO;20764363;
20900236;ACTIVO;20764363;
20900237;ACTIVO;20764363;
20900238;ACTIVO;20764363;
20900239;ACTIVO;20764363;
20900240;ACTIVO;20764363;
20900241;ACTIVO;20764363;
20900242;ACTIVO;20764363;
20900243;ACTIVO;20764363;
20900244;ACTIVO;20764363;
20900245;ACTIVO;20764363;
20900246;ACTIVO;20764363;
20900247;ACTIVO;20764363;
20900248;ACTIVO;20764363;
20900249;ACTIVO;20764363;
20900250;ACTIVO;20764363;
20900251;ACTIVO;20764363;
20900252;ACTIVO;20764363;
20900253;ACTIVO;20764363;
20900254;ACTIVO;20764363;
20900255;ACTIVO;20764363;
20900256;ACTIVO;20764363;
20900257;ACTIVO;20764363;
20900258;ACTIVO;20764363;
20900259;ACTIVO;20764363;
20900260;ACTIVO;20764363;
20900261;ACTIVO;20764363;
20900262;ACTIVO;20764363;
20900263;ACTIVO;20764363;
20900264;ACTIVO;20764363;
20900265;ACTIVO;20764363;
20900266;ACTIVO;20764363;
20900267;ACTIVO;20764363;
20900268;ACTIVO;20764363;
20900269;ACTIVO;20764363;
20900270;ACTIVO;20764363;
20900271;ACTIVO;20764363;
20900272;ACTIVO;20764363;
20900273;ACTIVO;20764363;
20900274;ACTIVO;20764363;
20900275;ACTIVO;20764363;
20900276;ACTIVO;20764363;
20900277;ACTIVO;20764363;
20900278;ACTIVO;20764363;
20900279;ACTIVO;20764363;
20900280;ACTIVO;20764363;
20900281;ACTIVO;20764363;
20900282;ACTIVO;20764363;
20900283;ACTIVO;20764363;
20900284;ACTIVO;20764363;
20900285;ACTIVO;20764363;
20900286;ACTIVO;20764363;
20900287;ACTIVO;20764363;
20900288;ACTIVO;20764363;
20900289;ACTIVO;20764363;
20900290;ACTIVO;20764363;
20900291;ACTIVO;20764363;
20900292;ACTIVO;20764363;
20900293;ACTIVO;20764363;
20900294;ACTIVO;20764363;
20900295;ACTIVO;20764363;
20900296;ACTIVO;20764363;
20900297;ACTIVO;20764363;
20900298;ACTIVO;20764363;
20900299;ACTIVO;20764363;
20900300;ACTIVO;20764363;
20900301;ACTIVO;20764363;
20900302;ACTIVO;20764363;
20900303;ACTIVO;20764363;
20900304;ACTIVO;20764363;
20900305;ACTIVO;20764363;
20900306;ACTIVO;20764363;
20900307;ACTIVO;20764363;
20900308;ACTIVO;20764363;
20900309;ACTIVO;20764363;
20900310;ACTIVO;20764363;
20900311;ACTIVO;20764363;
20900312;ACTIVO;20764363;
20900313;ACTIVO;20764363;
20900314;ACTIVO;20764363;
20900315;ACTIVO;20764363;
20900316;ACTIVO;20764363;
20900317;ACTIVO;20764363;
20900318;ACTIVO;20764363;
20900319;ACTIVO;20764363;
20900320;ACTIVO;20764363;
20900321;ACTIVO;20764363;
20900322;ACTIVO;20764363;
20900323;ACTIVO;20764363;
20900324;ACTIVO;20764363;
20900325;ACTIVO;20764363;
20900326;ACTIVO;20764363;
20900327;ACTIVO;20764363;
20900328;ACTIVO;20764363;
20900329;ACTIVO;20764363;
20900330;ACTIVO;20764363;
20900331;ACTIVO;20764363;
20900688;ACTIVO;20523130;
20900689;ACTIVO;20523130;
20900690;ACTIVO;20523130;
20900691;ACTIVO;20523130;
20900751;ACTIVO;20638671;
20900801;ACTIVO;20534455;
20900802;ACTIVO;20534455;
20901008;ACTIVO;20208140;
20901009;ACTIVO;20208140;
20901164;ACTIVO;20742408;
20901165;ACTIVO;20742408;
20901178;ACTIVO;20677915;
20901179;ACTIVO;20677915;
20901180;ACTIVO;192686;
20901375;ACTIVO;20662138;
20901376;ACTIVO;20662138;
20901696;ACTIVO;20113787;
20901697;ACTIVO;20113787;
20902407;ACTIVO;20779691;
20902408;ACTIVO;20779691;
20902409;ACTIVO;20779691;
20902410;ACTIVO;20779691;
20902411;ACTIVO;20779691;
20902412;ACTIVO;20779691;
20902531;ACTIVO;20723332;
20902532;ACTIVO;20723332;
20902887;ACTIVO;20368074;
20902888;ACTIVO;20368074;
20903034;ACTIVO;20126079;
20903035;ACTIVO;20126079;
20903287;ACTIVO;20523132;
20903288;ACTIVO;20523132;
20903290;ACTIVO;20523132;
20903291;ACTIVO;20523132;
20903292;ACTIVO;20523132;
20903293;ACTIVO;20523132;
20903294;ACTIVO;20523132;
20903295;ACTIVO;20523132;
20903296;ACTIVO;20523132;
20903297;ACTIVO;20523132;
20903298;ACTIVO;20523132;
20903299;ACTIVO;20523132;
20903498;ACTIVO;20714315;
20903499;ACTIVO;20714315;
20903591;ACTIVO;20877961;
20903592;ACTIVO;20877961;
20903593;ACTIVO;20877961;
20904634;ACTIVO;20422400;
20904635;ACTIVO;20422400;
20904636;ACTIVO;20422400;
20904637;ACTIVO;20422400;
20904638;ACTIVO;20422400;
20904639;ACTIVO;20422400;
20904689;ACTIVO;20571353;
20904690;ACTIVO;20571353;
20904852;ACTIVO;20662135;
20904853;ACTIVO;20662135;
20904854;ACTIVO;20662135;
20904855;ACTIVO;20662135;
20904856;ACTIVO;20662135;
20904857;ACTIVO;20662135;
20904858;ACTIVO;20662135;
20904859;ACTIVO;20662135;
20904860;ACTIVO;20662135;
20904861;ACTIVO;20662135;
20904862;ACTIVO;20662135;
20904863;ACTIVO;20662135;
20904864;ACTIVO;20662135;
20904870;ACTIVO;20718738;
20904871;ACTIVO;20718738;
20904872;ACTIVO;20718738;
20904873;ACTIVO;20718738;
20904874;ACTIVO;20677912;
20904875;ACTIVO;20677912;
20904876;ACTIVO;20677912;
20904877;ACTIVO;20677912;
20904878;ACTIVO;20677912;
20904879;ACTIVO;20677912;
20904995;ACTIVO;20613721;
20904996;ACTIVO;20613721;
20906138;ACTIVO;835003;
20906139;ACTIVO;835003;
20906140;ACTIVO;835003;
20906141;ACTIVO;835003;
20906142;ACTIVO;835003;
20906282;ACTIVO;20771104;
20906283;ACTIVO;20771104;
20906284;ACTIVO;20771104;
20906285;ACTIVO;20771104;
20906286;ACTIVO;20771104;
20906287;ACTIVO;20771107;
20906288;ACTIVO;20771107;
20906289;ACTIVO;20771107;
20906290;ACTIVO;20771107;
20906291;ACTIVO;20771107;
20906292;ACTIVO;20771107;
20906293;ACTIVO;20771107;
20906294;ACTIVO;20771108;
20906295;ACTIVO;20771108;
20906296;ACTIVO;20771108;
20906297;ACTIVO;20771109;
20906298;ACTIVO;20771110;
20906299;ACTIVO;20771110;
20906300;ACTIVO;20771110;
20907078;ACTIVO;963373;
20907079;ACTIVO;963373;
20907080;ACTIVO;963373;
20907081;ACTIVO;963373;
20907082;ACTIVO;963373;
20907083;ACTIVO;963373;
20907084;ACTIVO;963373;
20907085;ACTIVO;963373;
20907238;ACTIVO;20832761;
20907277;ACTIVO;20269950;
20907278;ACTIVO;20269950;
20907446;ACTIVO;282715;
20907447;ACTIVO;282715;20907450
20907447;ACTIVO;282715;20907451
20907447;ACTIVO;282715;20907452
20907447;ACTIVO;282715;20907453
20907447;ACTIVO;282715;20907454
20907447;ACTIVO;282715;20907455
20907447;ACTIVO;282715;20907456
20907447;ACTIVO;282715;20907457
20907447;ACTIVO;282715;20907458
20907447;ACTIVO;282715;20907459
20907447;ACTIVO;282715;20907460
20907447;ACTIVO;282715;20907461
20907447;ACTIVO;282715;20907462
20907447;ACTIVO;282715;20907463
20907447;ACTIVO;282715;20907464
20907447;ACTIVO;282715;20907465
20907447;ACTIVO;282715;20907466
20907447;ACTIVO;282715;20907467
20907447;ACTIVO;282715;20907468
20907447;ACTIVO;282715;20907469
20907447;ACTIVO;282715;20907470
20907447;ACTIVO;282715;20907471
20907447;ACTIVO;282715;20907472
20907447;ACTIVO;282715;20907473
20907447;ACTIVO;282715;20907474
20907447;ACTIVO;282715;20907475
20907447;ACTIVO;282715;20907476
20907447;ACTIVO;282715;20907477
20907447;ACTIVO;282715;20907478
20907447;ACTIVO;282715;20907479
20907447;ACTIVO;282715;20907480
20907447;ACTIVO;282715;20907481
20907447;ACTIVO;282715;20907482
20907447;ACTIVO;282715;20907483
20907447;ACTIVO;282715;20907484
20907447;ACTIVO;282715;20907485
20907447;ACTIVO;282715;20907486
20907447;ACTIVO;282715;20907487
20907447;ACTIVO;282715;20907488
20907447;ACTIVO;282715;20907489
20907447;ACTIVO;282715;20907490
20907447;ACTIVO;282715;20907491
20907447;ACTIVO;282715;20907492
20907447;ACTIVO;282715;20907493
20907500;ACTIVO;1200065;
20907501;ACTIVO;1200065;
20907502;ACTIVO;1200065;
20907503;ACTIVO;1200065;
20907504;ACTIVO;1200065;
20907505;ACTIVO;1200065;
20907506;ACTIVO;1200065;
20907507;ACTIVO;1200065;
20907508;ACTIVO;1200065;
20907509;ACTIVO;1200065;
20907510;ACTIVO;1200065;
20907511;ACTIVO;1200065;
20907512;ACTIVO;1200065;
20907513;ACTIVO;1200065;
20907514;ACTIVO;1200065;
20908401;ACTIVO;20692329;
20908402;ACTIVO;20692329;
20908409;ACTIVO;516542;
20908410;ACTIVO;516542;
20908411;ACTIVO;516542;
20908412;ACTIVO;516542;
20908413;ACTIVO;516542;
20908414;ACTIVO;516542;
20908824;ACTIVO;20281519;
20908825;ACTIVO;20281519;
20908826;ACTIVO;20281519;
20908827;ACTIVO;20281519;
20908828;ACTIVO;20281519;
20909743;ACTIVO;20754145;
20909744;ACTIVO;20754145;
20909745;ACTIVO;20754145;
20909746;ACTIVO;20754145;
20909747;ACTIVO;20754145;
20909748;ACTIVO;20754145;
20909749;ACTIVO;20754145;
20909750;ACTIVO;20754145;
20909751;ACTIVO;20754145;
20909752;ACTIVO;20754145;
20909753;ACTIVO;20754145;
20909754;ACTIVO;20754145;
20909755;ACTIVO;20754145;
20909756;ACTIVO;20754145;
20909757;ACTIVO;20754145;
20909758;ACTIVO;20754145;
20909759;ACTIVO;20754145;
20909760;ACTIVO;20754145;
20909761;ACTIVO;20754145;
20909762;ACTIVO;20754145;
20909763;ACTIVO;20754145;
20909764;ACTIVO;20754145;
20909765;ACTIVO;20754145;
20909766;ACTIVO;20754145;
20910277;ACTIVO;20691193;
20910278;ACTIVO;20691193;
20910423;ACTIVO;20465194;
20910424;ACTIVO;20465194;
20910425;ACTIVO;20465194;
20910426;ACTIVO;20465194;
20910427;ACTIVO;20465194;
20910428;ACTIVO;20465194;
20910854;ACTIVO;20659240;
20910855;ACTIVO;20659240;
20910856;ACTIVO;20659240;
20910857;ACTIVO;20659240;
20910858;ACTIVO;20659240;
20911108;ACTIVO;20661879;
20911109;ACTIVO;20661879;
20911110;ACTIVO;20661879;
20911111;ACTIVO;20661879;
20911112;ACTIVO;20661879;
20911120;ACTIVO;869848;
20911121;ACTIVO;869848;
20911122;ACTIVO;869848;
20911128;ACTIVO;745351;
20911129;ACTIVO;745351;
20911130;ACTIVO;745351;
20913471;ACTIVO;282351;
20913472;ACTIVO;282351;
20913473;ACTIVO;282351;
20913474;ACTIVO;282351;
20913475;ACTIVO;282351;
20913476;ACTIVO;282351;
20913477;ACTIVO;282351;
20913478;ACTIVO;282351;
20913479;ACTIVO;282351;
20913480;ACTIVO;282351;
20913481;ACTIVO;282351;
20913482;ACTIVO;282351;
20913483;ACTIVO;282351;
20913484;ACTIVO;282351;
20913624;ACTIVO;778380;
20913625;ACTIVO;778380;
20913626;ACTIVO;778380;
20913627;ACTIVO;778380;
20913628;ACTIVO;778380;
20913964;ACTIVO;20365040;
20913965;ACTIVO;20365040;
20914621;ACTIVO;20376290;
20914622;ACTIVO;20376290;
20914967;ACTIVO;991678;
20915177;ACTIVO;20497215;
20915178;ACTIVO;20497215;
20915185;ACTIVO;20841047;
20915186;ACTIVO;20841047;
20918396;ACTIVO;20720659;
20918397;ACTIVO;20720659;
20918399;ACTIVO;1196044;
20918400;ACTIVO;1196044;
20918401;ACTIVO;1196044;
20918402;ACTIVO;1196044;
20918503;ACTIVO;20409283;
20918504;ACTIVO;20409283;
20919676;ACTIVO;20651623;
20919677;ACTIVO;20651623;
20919678;ACTIVO;20651623;
20919679;ACTIVO;20651623;
20919680;ACTIVO;20651623;
20919681;ACTIVO;20651623;
20919682;ACTIVO;20651623;
20919683;ACTIVO;20651623;
20919684;ACTIVO;20651623;
20919685;ACTIVO;20651623;
20919686;ACTIVO;20651623;
20919687;ACTIVO;20651623;
20919688;ACTIVO;20651623;
20919689;ACTIVO;20651623;
20919690;ACTIVO;20651623;
20919691;ACTIVO;20651623;
20919692;ACTIVO;20651623;
20919693;ACTIVO;20651623;
20919694;ACTIVO;20651623;
20919695;ACTIVO;20651623;
20919696;ACTIVO;20651623;
20919697;ACTIVO;20651623;
20919698;ACTIVO;20651623;
20919699;ACTIVO;20651623;
20919703;ACTIVO;849475;
20919704;ACTIVO;849475;
20919705;ACTIVO;849475;
20919706;ACTIVO;849475;
20919707;ACTIVO;849475;
20919708;ACTIVO;849475;
20919709;ACTIVO;849475;
20919710;ACTIVO;849475;
20921411;ACTIVO;20687013;
20921412;ACTIVO;20687013;
20921413;ACTIVO;20687013;
20921414;ACTIVO;20687013;
20921415;ACTIVO;20687013;
20921416;ACTIVO;20687013;
20921417;ACTIVO;20687013;
20921418;ACTIVO;20687013;
20921419;ACTIVO;20687013;
20921420;ACTIVO;20687013;
20921421;ACTIVO;20687013;
20921422;ACTIVO;20687013;
20921423;ACTIVO;20687013;
20921424;ACTIVO;20687013;
20921425;ACTIVO;20687013;
20921426;ACTIVO;20687013;
20921427;ACTIVO;20687013;
20921428;ACTIVO;20687013;
20921429;ACTIVO;20687013;
20921430;ACTIVO;20687013;
20921439;ACTIVO;20368077;
20921440;ACTIVO;20368077;
20922608;ACTIVO;20076598, 20076599, 20076600;20924962
20922608;ACTIVO;20076598, 20076599, 20076600;20924963
20922608;ACTIVO;20076598, 20076599, 20076600;20924964
20922608;ACTIVO;20076598, 20076599, 20076600;20924965
20922608;ACTIVO;20076598, 20076599, 20076600;20924966
20922608;ACTIVO;20076598, 20076599, 20076600;20924967
20922608;ACTIVO;20076598, 20076599, 20076600;20924968
20922608;ACTIVO;20076598, 20076599, 20076600;20924969
20922608;ACTIVO;20076598, 20076599, 20076600;20924970
20922608;ACTIVO;20076598, 20076599, 20076600;20924971
20922968;ACTIVO;20664146;
20922969;ACTIVO;20529280;
20922970;ACTIVO;20529280;
20923034;ACTIVO;20922966;
20923035;ACTIVO;20922966;
20923036;ACTIVO;20922966;
20923037;ACTIVO;20922966;
20923038;ACTIVO;20922966;
20923039;ACTIVO;20922966;
20923040;ACTIVO;20922966;
20923041;ACTIVO;20922966;
20923065;ACTIVO;20902880;
20923066;ACTIVO;20902880;
20923069;CERRADO;20376298;
20923070;CERRADO;20376298;
20923071;CERRADO;20376298;
20923072;CERRADO;20376298;
20923073;ACTIVO;20376298;
20923074;ACTIVO;20376298;
20923075;ACTIVO;20376298;
20923076;ACTIVO;20376298;
20923077;ACTIVO;20376298;
20923078;ACTIVO;20376298;
20923180;ACTIVO;20664154;
20923444;ACTIVO;20730580;
20923445;ACTIVO;20730580;
20923484;ACTIVO;20895373;
20923485;ACTIVO;20895373;20923486
20923485;ACTIVO;20895373;20923487
20923485;ACTIVO;20895373;20923488
20923485;ACTIVO;20895373;20923489
20923485;ACTIVO;20895373;20923490
20923485;ACTIVO;20895373;20923491
20923485;ACTIVO;20895373;20923492
20923485;ACTIVO;20895373;20923493
